"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 29, 2016","7,839.24","7,878.10","7,978.00","7,825.00","35.49M","-0.49%"
"Mar 24, 2016","7,878.09","7,855.20","7,928.80","7,765.50","57.68M","0.29%"
"Mar 23, 2016","7,855.24","7,940.90","7,946.50","7,810.30","37.41M","-1.08%"
"Mar 22, 2016","7,940.94","7,902.40","8,055.40","7,902.40","33.52M","0.49%"
"Mar 21, 2016","7,902.43","7,984.30","8,022.70","7,825.50","36.85M","-1.03%"
"Mar 18, 2016","7,984.29","7,923.40","8,094.70","7,923.40","109.10M","0.77%"
"Mar 17, 2016","7,923.42","7,711.40","7,985.10","7,711.40","58.37M","2.75%"
"Mar 16, 2016","7,711.39","7,677.60","7,711.40","7,613.00","58.35M","0.44%"
"Mar 15, 2016","7,677.58","7,959.90","7,959.90","7,677.58","47.19M","-3.55%"
"Mar 14, 2016","7,959.91","7,853.60","8,029.80","7,853.60","42.82M","1.35%"
"Mar 11, 2016","7,853.62","7,878.70","7,882.30","7,719.50","45.08M","-0.32%"
"Mar 10, 2016","7,878.71","7,833.90","8,032.80","7,833.90","53.57M","0.57%"
"Mar 09, 2016","7,833.92","8,050.90","8,050.90","7,690.10","65.02M","-2.70%"
"Mar 08, 2016","8,050.91","8,141.60","8,305.70","8,050.90","103.54M","-1.11%"
"Mar 07, 2016","8,141.56","7,966.20","8,287.40","7,966.20","105.81M","2.20%"
"Mar 04, 2016","7,966.20","7,931.20","8,014.10","7,827.80","78.71M","0.44%"
"Mar 03, 2016","7,931.22","7,841.10","7,960.50","7,829.80","82.08M","1.15%"
"Mar 02, 2016","7,841.13","7,552.00","7,882.80","7,552.00","77.47M","3.83%"
"Mar 01, 2016","7,552.02","7,417.80","7,601.10","7,415.50","62.60M","1.81%"
"Feb 29, 2016","7,417.79","7,394.00","7,519.90","7,375.80","51.97M","0.32%"
"Feb 26, 2016","7,393.95","7,463.50","7,501.70","7,322.40","51.47M","-0.93%"
"Feb 25, 2016","7,463.49","7,384.90","7,530.20","7,384.90","61.08M","1.06%"
"Feb 24, 2016","7,384.90","7,648.30","7,651.60","7,346.80","56.09M","-3.44%"
"Feb 23, 2016","7,648.28","7,684.60","7,897.00","7,628.60","69.36M","-0.47%"
