"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 04, 2011","1,246.36","1,251.90","1,262.90","1,244.30","84.37M","-0.40%"
"Aug 03, 2011","1,251.33","1,279.60","1,280.10","1,244.20","92.64M","-2.40%"
"Aug 02, 2011","1,282.10","1,297.50","1,297.70","1,279.40","67.63M","-1.25%"
"Aug 01, 2011","1,298.37","1,275.20","1,303.60","1,274.60","54.52M","1.95%"
"Jul 29, 2011","1,273.49","1,277.20","1,282.40","1,271.60","79.62M","-0.30%"
"Jul 28, 2011","1,277.30","1,292.90","1,293.20","1,277.20","79.87M","-1.35%"
"Jul 27, 2011","1,294.75","1,304.10","1,304.40","1,294.50","92.82M","-0.70%"
"Jul 26, 2011","1,303.91","1,295.20","1,308.80","1,294.90","76.83M","0.72%"
"Jul 25, 2011","1,294.56","1,313.90","1,316.00","1,294.40","118.74M","-1.58%"
"Jul 22, 2011","1,315.39","1,308.10","1,318.20","1,304.50","105.24M","0.63%"
"Jul 21, 2011","1,307.14","1,309.10","1,312.90","1,303.60","61.25M","-0.17%"
"Jul 20, 2011","1,309.41","1,281.70","1,309.41","1,281.50","71.78M","2.22%"
"Jul 19, 2011","1,280.91","1,268.30","1,284.20","1,266.30","99.35M","0.98%"
"Jul 18, 2011","1,268.50","1,283.70","1,284.50","1,258.90","61.57M","-1.21%"
"Jul 15, 2011","1,284.03","1,293.20","1,293.30","1,283.10","105.85M","-0.86%"
"Jul 14, 2011","1,295.15","1,323.70","1,323.70","1,292.30","175.24M","-2.18%"
"Jul 13, 2011","1,323.96","1,328.80","1,329.70","1,315.10","76.20M","-0.38%"
"Jul 12, 2011","1,329.02","1,359.80","1,359.80","1,329.00","72.46M","-2.29%"
"Jul 11, 2011","1,360.22","1,382.20","1,382.30","1,359.40","44.83M","-1.70%"
"Jul 08, 2011","1,383.71","1,365.30","1,383.71","1,365.20","53.40M","1.48%"
"Jul 07, 2011","1,363.52","1,370.40","1,370.40","1,357.60","54.91M","-0.49%"
"Jul 06, 2011","1,370.23","1,371.70","1,377.00","1,367.60","68.42M","-0.09%"
"Jul 05, 2011","1,371.41","1,381.90","1,383.30","1,369.20","39.42M","-0.75%"
"Jul 04, 2011","1,381.74","1,373.10","1,384.40","1,373.10","52.73M","0.75%"
"Jul 01, 2011","1,371.51","1,378.20","1,384.20","1,368.00","59.92M","-0.40%"
"Jun 30, 2011","1,377.02","1,355.80","1,378.30","1,355.80","70.48M","1.62%"
"Jun 29, 2011","1,355.12","1,349.90","1,361.20","1,349.60","50.70M","0.50%"
"Jun 28, 2011","1,348.44","1,344.80","1,359.50","1,344.80","59.41M","0.34%"
"Jun 27, 2011","1,343.87","1,351.90","1,352.20","1,342.20","59.45M","-0.71%"
"Jun 24, 2011","1,353.44","1,350.80","1,357.40","1,349.00","74.80M","0.17%"
"Jun 23, 2011","1,351.17","1,355.10","1,365.00","1,349.00","114.70M","-0.35%"
"Jun 22, 2011","1,355.96","1,344.80","1,360.80","1,344.50","62.59M","0.89%"
"Jun 21, 2011","1,343.94","1,332.10","1,345.70","1,332.00","52.22M","0.97%"
"Jun 20, 2011","1,331.04","1,339.40","1,348.60","1,331.00","67.50M","-0.60%"
"Jun 17, 2011","1,339.12","1,333.50","1,343.00","1,332.50","83.38M","0.50%"
"Jun 16, 2011","1,332.46","1,348.10","1,348.50","1,332.50","85.93M","-1.30%"
"Jun 15, 2011","1,349.97","1,359.10","1,359.40","1,347.80","70.46M","-0.72%"
"Jun 14, 2011","1,359.81","1,357.70","1,359.81","1,338.50","84.44M","0.12%"
"Jun 10, 2011","1,358.24","1,353.60","1,365.00","1,352.80","86.98M","0.37%"
"Jun 09, 2011","1,353.29","1,344.50","1,356.40","1,344.30","93.74M","0.70%"
"Jun 08, 2011","1,343.87","1,359.30","1,360.90","1,342.10","104.06M","-1.11%"
"Jun 07, 2011","1,358.91","1,371.90","1,371.90","1,354.80","69.70M","-0.95%"
"Jun 06, 2011","1,372.01","1,386.80","1,387.60","1,283.50","77.67M","-1.12%"
"Jun 03, 2011","1,387.49","1,387.80","1,391.60","1,382.40","75.60M","-0.10%"
"Jun 02, 2011","1,388.86","1,416.50","1,417.10","1,387.20","70.63M","-2.05%"
"Jun 01, 2011","1,417.95","1,420.60","1,426.70","1,417.20","58.73M","-0.14%"
"May 31, 2011","1,419.91","1,416.10","1,421.80","1,416.10","77.22M","0.28%"
"May 30, 2011","1,415.95","1,419.30","1,421.30","1,414.60","59.35M","-0.24%"
"May 27, 2011","1,419.37","1,407.80","1,420.10","1,406.50","65.14M","0.91%"
"May 26, 2011","1,406.62","1,386.80","1,406.62","1,386.60","116.20M","1.46%"
"May 25, 2011","1,386.32","1,392.60","1,396.10","1,386.30","65.24M","-0.47%"
"May 24, 2011","1,392.85","1,402.40","1,403.20","1,382.60","71.29M","-0.74%"
"May 23, 2011","1,403.22","1,420.90","1,420.90","1,399.80","52.00M","-1.34%"
"May 20, 2011","1,422.30","1,427.20","1,429.70","1,422.30","49.43M","-0.34%"
"May 19, 2011","1,427.22","1,415.80","1,428.50","1,415.80","87.21M","0.91%"
"May 18, 2011","1,414.40","1,410.30","1,417.90","1,405.40","87.22M","0.31%"
"May 17, 2011","1,410.05","1,407.70","1,413.30","1,405.40","57.98M","0.09%"
"May 16, 2011","1,408.78","1,428.70","1,428.70","1,408.80","96.47M","-1.52%"
"May 13, 2011","1,430.49","1,433.80","1,437.60","1,424.20","58.59M","-0.22%"
"May 12, 2011","1,433.70","1,443.60","1,443.90","1,433.70","93.55M","-0.80%"
"May 11, 2011","1,445.22","1,433.80","1,450.30","1,433.80","67.70M","0.83%"
"May 10, 2011","1,433.32","1,440.90","1,444.30","1,433.30","47.25M","-0.50%"
"May 09, 2011","1,440.49","1,439.90","1,453.10","1,438.90","57.66M","0.12%"
"May 06, 2011","1,438.79","1,427.50","1,440.30","1,425.70","77.26M","0.71%"
"May 05, 2011","1,428.65","1,445.50","1,446.00","1,423.10","82.49M","-1.21%"
"May 04, 2011","1,446.12","1,455.40","1,455.40","1,442.00","77.40M","-0.70%"
"May 03, 2011","1,456.25","1,460.30","1,461.20","1,447.70","85.88M","-0.40%"
"May 02, 2011","1,462.03","1,466.00","1,466.00","1,449.20","51.10M","-0.13%"
"Apr 29, 2011","1,463.93","1,476.40","1,478.30","1,460.20","73.01M","-0.88%"
"Apr 28, 2011","1,476.91","1,479.80","1,486.70","1,476.50","59.17M","-0.21%"
"Apr 27, 2011","1,479.96","1,492.70","1,501.40","1,479.10","58.65M","-0.75%"
"Apr 21, 2011","1,491.08","1,482.70","1,495.20","1,482.30","51.30M","0.61%"
"Apr 20, 2011","1,482.10","1,473.20","1,482.10","1,472.30","52.89M","0.73%"
"Apr 19, 2011","1,471.41","1,488.80","1,488.80","1,469.10","45.80M","-1.24%"
"Apr 18, 2011","1,489.81","1,479.60","1,495.50","1,478.60","66.22M","0.64%"
"Apr 15, 2011","1,480.34","1,485.50","1,487.10","1,476.40","58.13M","-0.33%"
"Apr 14, 2011","1,485.29","1,480.90","1,488.30","1,473.40","65.91M","0.29%"
"Apr 13, 2011","1,480.99","1,472.70","1,481.80","1,467.90","95.71M","0.55%"
"Apr 12, 2011","1,472.95","1,481.60","1,489.00","1,470.00","121.66M","-0.64%"
"Apr 11, 2011","1,482.44","1,499.80","1,499.90","1,479.20","64.96M","-1.18%"
"Apr 08, 2011","1,500.08","1,501.10","1,502.00","1,493.20","57.18M","0.04%"
"Apr 07, 2011","1,499.43","1,506.10","1,509.00","1,496.90","59.18M","-0.38%"
"Apr 06, 2011","1,505.13","1,514.20","1,514.30","1,500.90","63.22M","-0.64%"
"Apr 05, 2011","1,514.82","1,508.80","1,515.70","1,508.70","75.25M","0.39%"
"Apr 04, 2011","1,509.01","1,498.90","1,513.30","1,498.90","43.89M","0.74%"
"Apr 01, 2011","1,497.96","1,500.70","1,502.20","1,496.00","94.74M","-0.12%"
"Mar 31, 2011","1,499.77","1,495.10","1,501.70","1,492.80","130.58M","0.37%"
"Mar 30, 2011","1,494.31","1,488.30","1,501.00","1,488.30","73.54M","0.42%"
"Mar 29, 2011","1,488.09","1,471.10","1,489.10","1,471.10","62.57M","1.09%"
"Mar 28, 2011","1,471.99","1,473.90","1,473.90","1,466.20","33.76M","-0.16%"
"Mar 25, 2011","1,474.33","1,465.70","1,478.10","1,461.30","63.22M","0.61%"
"Mar 24, 2011","1,465.34","1,456.80","1,465.80","1,456.70","45.55M","0.70%"
"Mar 23, 2011","1,455.15","1,458.30","1,459.20","1,448.20","45.18M","-0.21%"
"Mar 22, 2011","1,458.18","1,455.70","1,466.20","1,455.70","52.82M","0.13%"
"Mar 21, 2011","1,456.27","1,458.90","1,458.90","1,449.00","51.98M","-0.15%"
"Mar 18, 2011","1,458.40","1,436.50","1,459.10","1,430.90","76.75M","1.62%"
"Mar 17, 2011","1,435.17","1,437.60","1,438.40","1,411.00","100.88M","-0.24%"
"Mar 16, 2011","1,438.57","1,425.20","1,441.20","1,419.80","83.22M","0.66%"
"Mar 15, 2011","1,429.18","1,459.50","1,459.80","1,416.20","67.78M","-2.19%"
"Mar 14, 2011","1,461.20","1,457.90","1,464.20","1,439.50","51.26M","0.08%"
"Mar 11, 2011","1,460.03","1,476.70","1,476.80","1,456.80","87.29M","-1.22%"
"Mar 10, 2011","1,478.13","1,496.80","1,499.20","1,476.50","89.75M","-1.22%"
"Mar 09, 2011","1,496.32","1,500.20","1,503.30","1,494.20","69.72M","-0.22%"
"Mar 08, 2011","1,499.62","1,503.10","1,503.10","1,492.20","50.94M","-0.34%"
"Mar 07, 2011","1,504.67","1,530.00","1,531.30","1,504.70","51.69M","-1.71%"
"Mar 04, 2011","1,530.78","1,511.20","1,530.80","1,511.20","52.22M","1.26%"
"Mar 03, 2011","1,511.79","1,508.40","1,512.30","1,502.60","84.63M","0.30%"
"Mar 02, 2011","1,507.29","1,521.90","1,521.90","1,503.80","104.31M","-1.00%"
"Mar 01, 2011","1,522.48","1,521.20","1,526.60","1,520.00","86.26M","0.11%"
"Feb 28, 2011","1,520.80","1,517.10","1,525.20","1,516.40","52.13M","0.26%"
"Feb 25, 2011","1,516.84","1,518.00","1,519.60","1,506.30","110.80M","-0.06%"
"Feb 24, 2011","1,517.81","1,536.80","1,538.90","1,514.80","134.81M","-1.10%"
"Feb 23, 2011","1,534.69","1,541.20","1,541.50","1,528.80","79.33M","-0.44%"
"Feb 22, 2011","1,541.54","1,558.60","1,558.60","1,537.50","42.45M","-1.04%"
"Feb 21, 2011","1,557.80","1,554.90","1,558.80","1,546.50","48.01M","0.18%"
"Feb 18, 2011","1,554.99","1,538.80","1,556.90","1,538.80","66.78M","1.28%"
"Feb 17, 2011","1,535.34","1,531.70","1,540.80","1,531.70","80.02M","0.35%"
"Feb 16, 2011","1,529.91","1,527.40","1,534.70","1,524.60","40.08M","0.10%"
"Feb 15, 2011","1,528.33","1,531.20","1,532.30","1,520.80","47.55M","-0.27%"
"Feb 14, 2011","1,532.54","1,516.40","1,535.10","1,516.00","45.98M","1.20%"
"Feb 11, 2011","1,514.37","1,527.00","1,527.00","1,513.40","62.09M","-0.86%"
"Feb 10, 2011","1,527.44","1,525.20","1,531.90","1,521.80","42.22M","0.15%"
"Feb 09, 2011","1,525.08","1,529.80","1,536.00","1,523.10","50.98M","-0.24%"
"Feb 08, 2011","1,528.79","1,540.30","1,543.20","1,523.40","64.93M","-0.76%"
"Feb 07, 2011","1,540.51","1,554.10","1,554.10","1,535.30","83.64M","-0.85%"
"Feb 04, 2011","1,553.65","1,532.10","1,555.30","1,530.30","52.85M","1.41%"
"Feb 03, 2011","1,531.99","1,512.80","1,532.50","1,509.70","56.38M","1.29%"
"Feb 02, 2011","1,512.46","1,505.10","1,523.40","1,505.10","47.90M","0.68%"
"Feb 01, 2011","1,502.31","1,508.40","1,508.80","1,499.20","57.08M","-0.38%"
"Jan 31, 2011","1,508.04","1,526.70","1,526.70","1,502.50","39.79M","-1.34%"
"Jan 28, 2011","1,528.50","1,533.20","1,540.70","1,524.40","41.83M","-0.35%"
"Jan 27, 2011","1,533.88","1,549.20","1,549.20","1,533.90","53.08M","-1.02%"
"Jan 25, 2011","1,549.63","1,538.60","1,550.20","1,537.20","58.59M","0.77%"
"Jan 24, 2011","1,537.82","1,531.10","1,543.40","1,530.50","64.78M","0.40%"
"Jan 21, 2011","1,531.70","1,533.10","1,543.60","1,528.30","33.36M","-0.10%"
"Jan 20, 2011","1,533.21","1,535.50","1,542.90","1,531.60","54.28M","-0.24%"
"Jan 19, 2011","1,536.86","1,519.80","1,539.30","1,519.80","72.57M","1.10%"
"Jan 18, 2011","1,520.08","1,515.00","1,521.80","1,513.70","40.49M","0.36%"
"Jan 17, 2011","1,514.70","1,518.60","1,524.30","1,512.50","28.27M","-0.21%"
"Jan 14, 2011","1,517.88","1,517.40","1,517.90","1,511.10","44.17M","0.11%"
