date,index,value
2017-08-21,world,63.6288
2017-08-21,pacific,42.1365
2017-08-21,asx200,5725.8999
2017-08-21,axvi,14.825999999999999
2017-08-21,discretionary,2185.24
2017-08-21,staples,9532.76
2017-08-21,energy,8922.14
2017-08-21,financials,7213.59
2017-08-21,healthcare,22552.08
2017-08-21,industrials,5678.83
2017-08-21,infotech,862.95
2017-08-21,materials,10212.09
2017-08-21,telecom,1364.15
2017-08-21,utilities,8124.16
2017-08-21,realestate,3142.17
2017-08-21,aud_usd,0.7937
2017-08-21,twi,66.7
2017-08-22,world,64.1462
2017-08-22,pacific,42.4287
2017-08-22,asx200,5750.1001
2017-08-22,axvi,13.66
2017-08-22,discretionary,2187.35
2017-08-22,staples,9433.2
2017-08-22,energy,8978.16
2017-08-22,financials,7233.75
2017-08-22,healthcare,22745.05
2017-08-22,industrials,5752.4
2017-08-22,infotech,859.35
2017-08-22,materials,10316.24
2017-08-22,telecom,1358.91
2017-08-22,utilities,8134.18
2017-08-22,realestate,3164.26
2017-08-22,aud_usd,0.7912
2017-08-22,twi,66.8
2017-08-23,world,64.0408
2017-08-23,pacific,42.2826
2017-08-23,asx200,5737.2002
2017-08-23,axvi,13.468
2017-08-23,discretionary,2186.25
2017-08-23,staples,9448.1
2017-08-23,energy,9104.51
2017-08-23,financials,7198.82
2017-08-23,healthcare,22583.84
2017-08-23,industrials,5766.4
2017-08-23,infotech,850.5
2017-08-23,materials,10290.99
2017-08-23,telecom,1374.21
2017-08-23,utilities,8064.42
2017-08-23,realestate,3147.76
2017-08-23,aud_usd,0.7907
2017-08-23,twi,66.5
2017-08-24,world,64.0025
2017-08-24,pacific,42.2096
2017-08-24,asx200,5745.5
2017-08-24,axvi,12.397
2017-08-24,discretionary,2185.56
2017-08-24,staples,9440.03
2017-08-24,energy,9107.52
2017-08-24,financials,7184.16
2017-08-24,healthcare,22497.83
2017-08-24,industrials,5763.42
2017-08-24,infotech,857.79
2017-08-24,materials,10462.62
2017-08-24,telecom,1382.13
2017-08-24,utilities,8111.78
2017-08-24,realestate,3121.82
2017-08-24,aud_usd,0.7903
2017-08-24,twi,66.5
2017-08-25,world,64.2516
2017-08-25,pacific,42.4561
2017-08-25,asx200,5743.8999
2017-08-25,axvi,12.147
2017-08-25,discretionary,2172.6
2017-08-25,staples,9465.14
2017-08-25,energy,9221.79
2017-08-25,financials,7180.23
2017-08-25,healthcare,22545.91
2017-08-25,industrials,5776.85
2017-08-25,infotech,860.58
2017-08-25,materials,10461.7
2017-08-25,telecom,1374.03
2017-08-25,utilities,8167.16
2017-08-25,realestate,3091.3
2017-08-25,aud_usd,0.7924
2017-08-25,twi,66.6
2017-08-27,aud_usd,0.7946
2017-08-28,world,64.1941
2017-08-28,pacific,42.3922
2017-08-28,asx200,5709.8999
2017-08-28,axvi,12.690999999999999
2017-08-28,discretionary,2168.19
2017-08-28,staples,9385.49
2017-08-28,energy,9284.7
2017-08-28,financials,7119.04
2017-08-28,healthcare,22424.76
2017-08-28,industrials,5704.04
2017-08-28,infotech,857.54
2017-08-28,materials,10440.4
2017-08-28,telecom,1358.77
2017-08-28,utilities,8154.25
2017-08-28,realestate,3083.26
2017-08-28,aud_usd,0.7916
2017-08-28,twi,66.6
2017-08-29,world,64.1462
2017-08-29,pacific,42.2004
2017-08-29,asx200,5669.0
2017-08-29,axvi,13.526
2017-08-29,discretionary,2141.82
2017-08-29,staples,9337.98
2017-08-29,energy,9284.91
2017-08-29,financials,7032.97
2017-08-29,healthcare,22234.82
2017-08-29,industrials,5670.59
2017-08-29,infotech,857.91
2017-08-29,materials,10430.67
2017-08-29,telecom,1344.17
2017-08-29,utilities,8200.6
2017-08-29,realestate,3072.37
2017-08-29,aud_usd,0.7955
2017-08-29,twi,66.4
2017-08-30,world,64.3379
2017-08-30,pacific,42.1183
2017-08-30,asx200,5669.7002
2017-08-30,axvi,13.052
2017-08-30,discretionary,2135.1
2017-08-30,staples,9430.03
2017-08-30,energy,9307.77
2017-08-30,financials,7024.94
2017-08-30,healthcare,22133.24
2017-08-30,industrials,5712.6
2017-08-30,infotech,864.98
2017-08-30,materials,10462.94
2017-08-30,telecom,1268.05
2017-08-30,utilities,8279.84
2017-08-30,realestate,3100.7
2017-08-30,aud_usd,0.7907
2017-08-30,twi,66.8
2017-08-31,world,64.7308
2017-08-31,pacific,42.5748
2017-08-31,asx200,5714.5
2017-08-31,axvi,12.442
2017-08-31,discretionary,2146.17
2017-08-31,staples,9551.32
2017-08-31,energy,9177.35
2017-08-31,financials,7075.04
2017-08-31,healthcare,22385.03
2017-08-31,industrials,5766.74
2017-08-31,infotech,880.89
2017-08-31,materials,10561.52
2017-08-31,telecom,1290.56
2017-08-31,utilities,8396.74
2017-08-31,realestate,3116.37
2017-08-31,aud_usd,0.7939
2017-08-31,twi,66.3
2017-09-01,world,64.8841
2017-09-01,pacific,42.8304
2017-09-01,asx200,5724.6001
2017-09-01,axvi,12.319
2017-09-01,discretionary,2128.41
2017-09-01,staples,9522.46
2017-09-01,energy,9220.6
2017-09-01,financials,7083.34
2017-09-01,healthcare,22638.44
2017-09-01,industrials,5761.27
2017-09-01,infotech,884.99
2017-09-01,materials,10606.29
2017-09-01,telecom,1289.81
2017-09-01,utilities,8462.2
2017-09-01,realestate,3119.22
2017-09-01,aud_usd,0.7968
2017-09-01,twi,66.5
2017-09-01,prime,4.12
2017-09-03,aud_usd,0.796
2017-09-04,asx200,0.0
2017-09-04,axvi,13.57
2017-09-04,discretionary,2123.68
2017-09-04,staples,9488.96
2017-09-04,energy,9193.02
2017-09-04,financials,7037.7
2017-09-04,healthcare,22468.75
2017-09-04,industrials,5746.62
2017-09-04,infotech,879.0
2017-09-04,materials,10597.06
2017-09-04,telecom,1290.91
2017-09-04,utilities,8354.61
2017-09-04,realestate,3124.78
2017-09-04,aud_usd,0.7947
2017-09-04,twi,66.7
2017-09-05,world,64.3858
2017-09-05,pacific,42.4378
2017-09-05,asx200,5706.2002
2017-09-05,axvi,13.558
2017-09-05,discretionary,2122.86
2017-09-05,staples,9495.52
2017-09-05,energy,9157.37
2017-09-05,financials,7037.81
2017-09-05,healthcare,22509.46
2017-09-05,industrials,5722.0
2017-09-05,infotech,874.47
2017-09-05,materials,10652.24
2017-09-05,telecom,1287.22
2017-09-05,utilities,8234.43
2017-09-05,realestate,3149.08
2017-09-05,aud_usd,0.8003
2017-09-05,twi,66.6
2017-09-06,world,64.6829
2017-09-06,pacific,42.6295
2017-09-06,asx200,5689.7002
2017-09-06,axvi,14.324000000000002
2017-09-06,discretionary,2123.62
2017-09-06,staples,9493.16
2017-09-06,energy,9242.53
2017-09-06,financials,6953.85
2017-09-06,healthcare,22612.81
2017-09-06,industrials,5756.54
2017-09-06,infotech,869.44
2017-09-06,materials,10696.26
2017-09-06,telecom,1276.31
2017-09-06,utilities,8219.05
2017-09-06,realestate,3149.55
2017-09-06,aud_usd,0.8007
2017-09-06,twi,66.7
2017-09-07,world,64.932
2017-09-07,pacific,42.7574
2017-09-07,asx200,5689.8999
2017-09-07,axvi,13.577
2017-09-07,discretionary,2124.68
2017-09-07,staples,9418.68
2017-09-07,energy,9277.97
2017-09-07,financials,6954.37
2017-09-07,healthcare,22455.65
2017-09-07,industrials,5760.87
2017-09-07,infotech,867.81
2017-09-07,materials,10686.34
2017-09-07,telecom,1307.97
2017-09-07,utilities,8313.47
2017-09-07,realestate,3148.14
2017-09-07,aud_usd,0.8043
2017-09-07,twi,66.7
2017-09-08,world,64.8649
2017-09-08,pacific,42.73
2017-09-08,asx200,5672.6001
2017-09-08,axvi,13.423
2017-09-08,discretionary,2116.39
2017-09-08,staples,9428.86
2017-09-08,energy,9222.36
2017-09-08,financials,6905.83
2017-09-08,healthcare,22471.31
2017-09-08,industrials,5755.39
2017-09-08,infotech,870.52
2017-09-08,materials,10658.94
2017-09-08,telecom,1301.25
2017-09-08,utilities,8396.39
2017-09-08,realestate,3157.72
2017-09-08,aud_usd,0.8051
2017-09-08,twi,67.2
2017-09-10,aud_usd,0.8052
2017-09-11,world,65.4591
2017-09-11,pacific,43.0587
2017-09-11,asx200,5713.1001
2017-09-11,axvi,12.58
2017-09-11,discretionary,2134.97
2017-09-11,staples,9506.33
2017-09-11,energy,9265.58
2017-09-11,financials,7013.02
2017-09-11,healthcare,22696.04
2017-09-11,industrials,5801.59
2017-09-11,infotech,885.03
2017-09-11,materials,10541.71
2017-09-11,telecom,1305.91
2017-09-11,utilities,8419.55
2017-09-11,realestate,3177.49
2017-09-11,aud_usd,0.8031
2017-09-11,twi,67.0
2017-09-12,world,65.7274
2017-09-12,pacific,43.2048
2017-09-12,asx200,5746.3999
2017-09-12,axvi,12.318
2017-09-12,discretionary,2138.67
2017-09-12,staples,9481.43
2017-09-12,energy,9204.05
2017-09-12,financials,7104.16
2017-09-12,healthcare,22737.51
2017-09-12,industrials,5772.82
2017-09-12,infotech,885.82
2017-09-12,materials,10650.3
2017-09-12,telecom,1295.42
2017-09-12,utilities,8344.16
2017-09-12,realestate,3191.62
2017-09-12,aud_usd,0.8018
2017-09-12,twi,66.9
2017-09-13,world,65.5549
2017-09-13,pacific,42.8761
2017-09-13,asx200,5744.2998
2017-09-13,axvi,12.895
2017-09-13,discretionary,2125.73
2017-09-13,staples,9441.11
2017-09-13,energy,9141.17
2017-09-13,financials,7122.25
2017-09-13,healthcare,22706.7
2017-09-13,industrials,5734.43
2017-09-13,infotech,885.94
2017-09-13,materials,10721.44
2017-09-13,telecom,1274.21
2017-09-13,utilities,8269.88
2017-09-13,realestate,3180.53
2017-09-13,aud_usd,0.7984
2017-09-13,twi,66.9
2017-09-14,world,65.5836
2017-09-14,pacific,42.8669
2017-09-14,asx200,5738.7002
2017-09-14,axvi,12.599
2017-09-14,discretionary,2124.45
2017-09-14,staples,9387.25
2017-09-14,energy,9201.22
2017-09-14,financials,7153.05
2017-09-14,healthcare,22509.67
2017-09-14,industrials,5722.02
2017-09-14,infotech,892.7
2017-09-14,materials,10627.16
2017-09-14,telecom,1282.25
2017-09-14,utilities,8235.51
2017-09-14,realestate,3168.79
2017-09-14,aud_usd,0.7999
2017-09-14,twi,66.9
2017-09-15,world,65.7082
2017-09-15,pacific,42.8487
2017-09-15,asx200,5695.0
2017-09-15,axvi,12.427
2017-09-15,discretionary,2128.19
2017-09-15,staples,9326.86
2017-09-15,energy,9126.55
2017-09-15,financials,7104.14
2017-09-15,healthcare,22436.16
2017-09-15,industrials,5671.8
2017-09-15,infotech,899.72
2017-09-15,materials,10427.2
2017-09-15,telecom,1281.43
2017-09-15,utilities,8098.14
2017-09-15,realestate,3171.2
2017-09-15,aud_usd,0.8001
2017-09-15,twi,66.8
2017-09-17,aud_usd,0.7998
2017-09-18,world,65.8328
2017-09-18,pacific,42.9035
2017-09-18,asx200,5720.6001
2017-09-18,axvi,12.532
2017-09-18,discretionary,2143.4
2017-09-18,staples,9337.46
2017-09-18,energy,9172.25
2017-09-18,financials,7159.57
2017-09-18,healthcare,22517.83
2017-09-18,industrials,5701.5
2017-09-18,infotech,900.08
2017-09-18,materials,10446.37
2017-09-18,telecom,1270.55
2017-09-18,utilities,8088.04
2017-09-18,realestate,3182.55
2017-09-18,aud_usd,0.7963
2017-09-18,twi,67.0
2017-09-19,world,65.9669
2017-09-19,pacific,43.0313
2017-09-19,asx200,5713.6001
2017-09-19,axvi,12.206
2017-09-19,discretionary,2137.3
2017-09-19,staples,9319.93
2017-09-19,energy,9159.42
2017-09-19,financials,7158.22
2017-09-19,healthcare,22418.19
2017-09-19,industrials,5700.32
2017-09-19,infotech,894.6
2017-09-19,materials,10458.09
2017-09-19,telecom,1286.27
2017-09-19,utilities,8070.15
2017-09-19,realestate,3145.86
2017-09-19,aud_usd,0.8006
2017-09-19,twi,66.7
2017-09-20,world,65.9957
2017-09-20,pacific,42.94
2017-09-20,asx200,5709.1001
2017-09-20,axvi,11.949000000000002
2017-09-20,discretionary,2133.32
2017-09-20,staples,9354.05
2017-09-20,energy,9103.0
2017-09-20,financials,7137.14
2017-09-20,healthcare,22688.41
2017-09-20,industrials,5744.15
2017-09-20,infotech,893.8
2017-09-20,materials,10420.66
2017-09-20,telecom,1267.64
2017-09-20,utilities,8038.93
2017-09-20,realestate,3152.93
2017-09-20,aud_usd,0.803
2017-09-20,twi,67.0
2017-09-21,world,65.8136
2017-09-21,pacific,42.4743
2017-09-21,asx200,5655.3999
2017-09-21,axvi,13.709000000000001
2017-09-21,discretionary,2108.26
2017-09-21,staples,9297.35
2017-09-21,energy,9148.18
2017-09-21,financials,7094.52
2017-09-21,healthcare,22521.32
2017-09-21,industrials,5650.79
2017-09-21,infotech,880.32
2017-09-21,materials,10277.14
2017-09-21,telecom,1249.8
2017-09-21,utilities,7877.04
2017-09-21,realestate,3105.8
2017-09-21,aud_usd,0.7927
2017-09-21,twi,66.8
2017-09-22,world,65.8232
2017-09-22,pacific,42.6478
2017-09-22,asx200,5682.1001
2017-09-22,axvi,12.860999999999999
2017-09-22,discretionary,2127.21
2017-09-22,staples,9331.85
2017-09-22,energy,9182.69
2017-09-22,financials,7159.57
2017-09-22,healthcare,22558.58
2017-09-22,industrials,5633.26
2017-09-22,infotech,883.33
2017-09-22,materials,10264.57
2017-09-22,telecom,1259.48
2017-09-22,utilities,7922.15
2017-09-22,realestate,3118.51
2017-09-22,aud_usd,0.7961
2017-09-22,twi,66.4
2017-09-24,aud_usd,0.7955
2017-09-25,world,65.5453
2017-09-25,pacific,42.3282
2017-09-25,asx200,5683.7002
2017-09-25,axvi,12.298
2017-09-25,discretionary,2136.63
2017-09-25,staples,9300.75
2017-09-25,energy,9184.38
2017-09-25,financials,7159.44
2017-09-25,healthcare,22699.84
2017-09-25,industrials,5654.23
2017-09-25,infotech,881.97
2017-09-25,materials,10284.38
2017-09-25,telecom,1248.79
2017-09-25,utilities,7922.74
2017-09-25,realestate,3101.61
2017-09-25,aud_usd,0.7936
2017-09-25,twi,66.8
2017-09-26,world,65.4111
2017-09-26,pacific,42.1456
2017-09-26,asx200,5671.0
2017-09-26,axvi,12.332
2017-09-26,discretionary,2109.76
2017-09-26,staples,9309.66
2017-09-26,energy,9360.18
2017-09-26,financials,7128.95
2017-09-26,healthcare,22529.52
2017-09-26,industrials,5650.93
2017-09-26,infotech,874.91
2017-09-26,materials,10246.85
2017-09-26,telecom,1242.9
2017-09-26,utilities,7938.26
2017-09-26,realestate,3119.96
2017-09-26,aud_usd,0.7884
2017-09-26,twi,66.7
2017-09-27,world,65.507
2017-09-27,pacific,42.0909
2017-09-27,asx200,5664.2998
2017-09-27,axvi,12.344000000000001
2017-09-27,discretionary,2100.68
2017-09-27,staples,9275.38
2017-09-27,energy,9388.13
2017-09-27,financials,7112.05
2017-09-27,healthcare,22517.06
2017-09-27,industrials,5650.37
2017-09-27,infotech,868.74
2017-09-27,materials,10294.27
2017-09-27,telecom,1228.05
2017-09-27,utilities,7926.42
2017-09-27,realestate,3112.96
2017-09-27,aud_usd,0.7852
2017-09-27,twi,66.2
2017-09-28,world,65.5836
2017-09-28,pacific,42.0543
2017-09-28,asx200,5670.3999
2017-09-28,axvi,11.885
2017-09-28,discretionary,2114.77
2017-09-28,staples,9226.68
2017-09-28,energy,9313.51
2017-09-28,financials,7143.34
2017-09-28,healthcare,22730.09
2017-09-28,industrials,5648.4
2017-09-28,infotech,873.03
2017-09-28,materials,10215.11
2017-09-28,telecom,1228.98
2017-09-28,utilities,8002.7
2017-09-28,realestate,3120.93
2017-09-28,aud_usd,0.785
2017-09-28,twi,66.1
2017-09-29,world,65.9478
2017-09-29,pacific,42.2187
2017-09-29,asx200,5681.6001
2017-09-29,axvi,11.074000000000002
2017-09-29,discretionary,2127.15
2017-09-29,staples,9309.42
2017-09-29,energy,9251.59
2017-09-29,financials,7137.83
2017-09-29,healthcare,22674.48
2017-09-29,industrials,5658.84
2017-09-29,infotech,875.25
2017-09-29,materials,10263.65
2017-09-29,telecom,1230.42
2017-09-29,utilities,8058.96
2017-09-29,realestate,3145.97
2017-09-29,aud_usd,0.7825
2017-09-29,twi,66.2
2017-10-01,aud_usd,0.7844
2017-10-01,prime,4.12
2017-10-02,world,66.0244
2017-10-02,pacific,42.4104
2017-10-02,asx200,5729.2998
2017-10-02,axvi,10.565999999999999
2017-10-02,discretionary,2142.87
2017-10-02,staples,9331.86
2017-10-02,energy,9318.75
2017-10-02,financials,7213.35
2017-10-02,healthcare,22843.11
2017-10-02,industrials,5676.41
2017-10-02,infotech,877.58
2017-10-02,materials,10421.17
2017-10-02,telecom,1222.39
2017-10-02,utilities,8106.39
2017-10-02,realestate,3156.78
2017-10-02,aud_usd,0.7832
2017-10-03,world,66.2831
2017-10-03,pacific,42.3465
2017-10-03,asx200,5701.3999
2017-10-03,axvi,10.909
2017-10-03,discretionary,2132.13
2017-10-03,staples,9273.48
2017-10-03,energy,9228.95
2017-10-03,financials,7164.48
2017-10-03,healthcare,22834.75
2017-10-03,industrials,5642.21
2017-10-03,infotech,868.81
2017-10-03,materials,10395.27
2017-10-03,telecom,1226.74
2017-10-03,utilities,8047.23
2017-10-03,realestate,3151.25
2017-10-03,aud_usd,0.7833
2017-10-03,twi,66.0
2017-10-04,world,66.3311
2017-10-04,pacific,42.2096
2017-10-04,asx200,5652.1001
2017-10-04,axvi,11.755
2017-10-04,discretionary,2110.79
2017-10-04,staples,9209.65
2017-10-04,energy,9128.01
2017-10-04,financials,7113.57
2017-10-04,healthcare,22679.68
2017-10-04,industrials,5603.27
2017-10-04,infotech,862.77
2017-10-04,materials,10317.75
2017-10-04,telecom,1212.0
2017-10-04,utilities,7849.82
2017-10-04,realestate,3101.31
2017-10-04,aud_usd,0.786
2017-10-04,twi,66.4
2017-10-05,world,66.5898
2017-10-05,pacific,42.2643
2017-10-05,asx200,5651.7998
2017-10-05,axvi,11.915
2017-10-05,discretionary,2107.44
2017-10-05,staples,9253.24
2017-10-05,energy,9118.33
2017-10-05,financials,7099.03
2017-10-05,healthcare,22683.01
2017-10-05,industrials,5620.6
2017-10-05,infotech,868.05
2017-10-05,materials,10352.65
2017-10-05,telecom,1196.76
2017-10-05,utilities,7882.68
2017-10-05,realestate,3097.55
2017-10-05,aud_usd,0.7791
2017-10-05,twi,66.2
2017-10-06,world,66.5036
2017-10-06,pacific,42.2187
2017-10-06,asx200,5710.7002
2017-10-06,axvi,11.619000000000002
2017-10-06,discretionary,2116.29
2017-10-06,staples,9288.72
2017-10-06,energy,9234.54
2017-10-06,financials,7179.72
2017-10-06,healthcare,22920.3
2017-10-06,industrials,5679.24
2017-10-06,infotech,876.24
2017-10-06,materials,10496.7
2017-10-06,telecom,1216.48
2017-10-06,utilities,7857.99
2017-10-06,realestate,3123.6
2017-10-06,aud_usd,0.7764
2017-10-06,twi,65.7
2017-10-08,aud_usd,0.7771
2017-10-09,world,66.379
2017-10-09,pacific,42.1913
2017-10-09,asx200,5739.2998
2017-10-09,axvi,11.581
2017-10-09,discretionary,2141.91
2017-10-09,staples,9330.83
2017-10-09,energy,9216.33
2017-10-09,financials,7226.27
2017-10-09,healthcare,23132.92
2017-10-09,industrials,5709.39
2017-10-09,infotech,882.19
2017-10-09,materials,10488.8
2017-10-09,telecom,1228.61
2017-10-09,utilities,7860.53
2017-10-09,realestate,3140.31
2017-10-09,aud_usd,0.775
2017-10-09,twi,65.6
2017-10-10,world,66.7527
2017-10-10,pacific,42.5382
2017-10-10,asx200,5738.1001
2017-10-10,axvi,11.401
2017-10-10,discretionary,2156.07
2017-10-10,staples,9328.95
2017-10-10,energy,9142.97
2017-10-10,financials,7222.47
2017-10-10,healthcare,23083.16
2017-10-10,industrials,5714.18
2017-10-10,infotech,879.37
2017-10-10,materials,10503.25
2017-10-10,telecom,1225.86
2017-10-10,utilities,7873.43
2017-10-10,realestate,3139.57
2017-10-10,aud_usd,0.778
2017-10-10,twi,65.7
2017-10-11,world,66.9252
2017-10-11,pacific,42.4835
2017-10-11,asx200,5772.1001
2017-10-11,axvi,11.433
2017-10-11,discretionary,2188.51
2017-10-11,staples,9403.39
2017-10-11,energy,9229.61
2017-10-11,financials,7253.15
2017-10-11,healthcare,23232.06
2017-10-11,industrials,5785.91
2017-10-11,infotech,895.62
2017-10-11,materials,10521.17
2017-10-11,telecom,1229.14
2017-10-11,utilities,7938.99
2017-10-11,realestate,3156.99
2017-10-11,aud_usd,0.7794
2017-10-11,twi,65.5
2017-10-12,world,66.9156
2017-10-12,pacific,42.7117
2017-10-12,asx200,5794.5
2017-10-12,axvi,11.207
2017-10-12,discretionary,2196.4
2017-10-12,staples,9486.97
2017-10-12,energy,9315.06
2017-10-12,financials,7285.63
2017-10-12,healthcare,23423.37
2017-10-12,industrials,5846.38
2017-10-12,infotech,906.57
2017-10-12,materials,10453.18
2017-10-12,telecom,1231.86
2017-10-12,utilities,8071.48
2017-10-12,realestate,3162.04
2017-10-12,aud_usd,0.7824
2017-10-12,twi,65.7
2017-10-13,world,67.0785
2017-10-13,pacific,43.223
2017-10-13,asx200,5814.2002
2017-10-13,axvi,10.969000000000001
2017-10-13,discretionary,2208.91
2017-10-13,staples,9555.63
2017-10-13,energy,9334.07
2017-10-13,financials,7304.21
2017-10-13,healthcare,23546.22
2017-10-13,industrials,5854.47
2017-10-13,infotech,904.2
2017-10-13,materials,10503.42
2017-10-13,telecom,1241.21
2017-10-13,utilities,8130.07
2017-10-13,realestate,3158.74
2017-10-13,aud_usd,0.7883
2017-10-13,twi,65.8
2017-10-15,aud_usd,0.7877
2017-10-16,world,67.1456
2017-10-16,pacific,43.2869
2017-10-16,asx200,5846.7998
2017-10-16,axvi,11.307
2017-10-16,discretionary,2213.51
2017-10-16,staples,9612.0
2017-10-16,energy,9438.22
2017-10-16,financials,7331.99
2017-10-16,healthcare,23565.33
2017-10-16,industrials,5866.33
2017-10-16,infotech,904.84
2017-10-16,materials,10666.08
2017-10-16,telecom,1251.59
2017-10-16,utilities,8169.77
2017-10-16,realestate,3157.75
2017-10-16,aud_usd,0.7848
2017-10-16,twi,66.1
2017-10-17,world,67.0785
2017-10-17,pacific,43.4056
2017-10-17,asx200,5889.6001
2017-10-17,axvi,11.32
2017-10-17,discretionary,2225.81
2017-10-17,staples,9660.22
2017-10-17,energy,9490.34
2017-10-17,financials,7393.64
2017-10-17,healthcare,23667.5
2017-10-17,industrials,5907.09
2017-10-17,infotech,906.64
2017-10-17,materials,10774.65
2017-10-17,telecom,1257.8
2017-10-17,utilities,8150.21
2017-10-17,realestate,3182.54
2017-10-17,aud_usd,0.7842
2017-10-17,twi,66.0
2017-10-18,world,67.1839
2017-10-18,pacific,43.4148
2017-10-18,asx200,5890.5
2017-10-18,axvi,11.190999999999999
2017-10-18,discretionary,2203.83
2017-10-18,staples,9664.84
2017-10-18,energy,9486.09
2017-10-18,financials,7397.76
2017-10-18,healthcare,23928.81
2017-10-18,industrials,5899.25
2017-10-18,infotech,910.26
2017-10-18,materials,10776.1
2017-10-18,telecom,1237.67
2017-10-18,utilities,8248.69
2017-10-18,realestate,3177.34
2017-10-18,aud_usd,0.7845
2017-10-18,twi,66.1
2017-10-19,world,67.1264
2017-10-19,pacific,43.3508
2017-10-19,asx200,5896.1001
2017-10-19,axvi,11.302999999999999
2017-10-19,discretionary,2215.86
2017-10-19,staples,9719.34
2017-10-19,energy,9478.66
2017-10-19,financials,7434.14
2017-10-19,healthcare,23895.64
2017-10-19,industrials,5914.5
2017-10-19,infotech,922.15
2017-10-19,materials,10659.62
2017-10-19,telecom,1244.61
2017-10-19,utilities,8301.39
2017-10-19,realestate,3167.57
2017-10-19,aud_usd,0.7878
2017-10-19,twi,66.2
2017-10-20,world,67.3852
2017-10-20,pacific,43.2687
2017-10-20,asx200,5907.0
2017-10-20,axvi,11.288
2017-10-20,discretionary,2228.83
2017-10-20,staples,9769.61
2017-10-20,energy,9474.45
2017-10-20,financials,7448.57
2017-10-20,healthcare,23800.35
2017-10-20,industrials,5919.67
2017-10-20,infotech,921.54
2017-10-20,materials,10659.94
2017-10-20,telecom,1250.06
2017-10-20,utilities,8443.84
2017-10-20,realestate,3175.54
2017-10-20,aud_usd,0.7814
2017-10-20,twi,66.2
2017-10-22,aud_usd,0.7813
2017-10-23,world,67.0594
2017-10-23,pacific,43.0222
2017-10-23,asx200,5894.0
2017-10-23,axvi,11.33
2017-10-23,discretionary,2237.6
2017-10-23,staples,9735.58
2017-10-23,energy,9492.38
2017-10-23,financials,7435.56
2017-10-23,healthcare,23826.46
2017-10-23,industrials,5894.48
2017-10-23,infotech,923.62
2017-10-23,materials,10623.88
2017-10-23,telecom,1259.84
2017-10-23,utilities,8384.1
2017-10-23,realestate,3140.3
2017-10-23,aud_usd,0.7808
2017-10-23,twi,66.2
2017-10-24,world,67.0977
2017-10-24,pacific,42.9948
2017-10-24,asx200,5897.6001
2017-10-24,axvi,11.251
2017-10-24,discretionary,2248.82
2017-10-24,staples,9686.44
2017-10-24,energy,9458.93
2017-10-24,financials,7421.07
2017-10-24,healthcare,23885.72
2017-10-24,industrials,5910.79
2017-10-24,infotech,926.0
2017-10-24,materials,10677.71
2017-10-24,telecom,1260.12
2017-10-24,utilities,8465.52
2017-10-24,realestate,3145.96
2017-10-24,aud_usd,0.7775
2017-10-24,twi,66.1
2017-10-25,world,66.8581
2017-10-25,pacific,42.5839
2017-10-25,asx200,5905.6001
2017-10-25,axvi,11.114
2017-10-25,discretionary,2240.49
2017-10-25,staples,9565.97
2017-10-25,energy,9576.62
2017-10-25,financials,7432.75
2017-10-25,healthcare,23797.23
2017-10-25,industrials,5873.82
2017-10-25,infotech,930.2
2017-10-25,materials,10784.19
2017-10-25,telecom,1248.06
2017-10-25,utilities,8434.08
2017-10-25,realestate,3171.63
2017-10-25,aud_usd,0.7702
2017-10-25,twi,65.4
2017-10-26,world,66.839
2017-10-26,pacific,42.6478
2017-10-26,asx200,5916.2998
2017-10-26,axvi,11.1
2017-10-26,discretionary,2250.83
2017-10-26,staples,9612.35
2017-10-26,energy,9626.59
2017-10-26,financials,7438.77
2017-10-26,healthcare,23980.72
2017-10-26,industrials,5852.73
2017-10-26,infotech,940.96
2017-10-26,materials,10763.92
2017-10-26,telecom,1250.62
2017-10-26,utilities,8441.24
2017-10-26,realestate,3191.13
2017-10-26,aud_usd,0.7656
2017-10-26,twi,65.1
2017-10-27,world,67.2606
2017-10-27,pacific,42.8761
2017-10-27,asx200,5903.2002
2017-10-27,axvi,11.232000000000001
2017-10-27,discretionary,2251.56
2017-10-27,staples,9631.14
2017-10-27,energy,9671.82
2017-10-27,financials,7392.91
2017-10-27,healthcare,23963.4
2017-10-27,industrials,5828.19
2017-10-27,infotech,938.2
2017-10-27,materials,10768.94
2017-10-27,telecom,1258.2
2017-10-27,utilities,8453.62
2017-10-27,realestate,3184.09
2017-10-27,aud_usd,0.7674
2017-10-27,twi,64.9
2017-10-29,aud_usd,0.7667
2017-10-30,world,67.1552
2017-10-30,pacific,42.7026
2017-10-30,asx200,5919.1001
2017-10-30,axvi,11.251
2017-10-30,discretionary,2249.77
2017-10-30,staples,9679.67
2017-10-30,energy,9808.52
2017-10-30,financials,7412.14
2017-10-30,healthcare,24083.39
2017-10-30,industrials,5869.28
2017-10-30,infotech,944.76
2017-10-30,materials,10784.59
2017-10-30,telecom,1255.34
2017-10-30,utilities,8460.7
2017-10-30,realestate,3168.25
2017-10-30,aud_usd,0.7683
2017-10-30,twi,65.1
2017-10-31,world,67.366
2017-10-31,pacific,42.6387
2017-10-31,asx200,5909.0
2017-10-31,axvi,11.284
2017-10-31,discretionary,2255.34
2017-10-31,staples,9768.81
2017-10-31,energy,9852.82
2017-10-31,financials,7368.95
2017-10-31,healthcare,23932.24
2017-10-31,industrials,5896.79
2017-10-31,infotech,950.94
