"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 26, 2011","489.64","492.30","493.70","487.50","3.62M","-0.23%"
"Aug 25, 2011","490.76","488.60","495.60","487.60","3.24M","0.48%"
"Aug 24, 2011","488.41","494.10","495.00","486.10","6.31M","0.17%"
"Aug 23, 2011","487.58","477.40","488.90","477.00","5.59M","3.13%"
"Aug 22, 2011","472.77","472.20","478.20","467.50","5.31M","0.22%"
"Aug 19, 2011","471.71","476.10","478.10","470.80","4.84M","-3.04%"
"Aug 18, 2011","486.51","488.90","495.00","482.10","4.70M","-1.05%"
"Aug 17, 2011","491.67","484.50","494.40","482.00","6.28M","2.94%"
"Aug 16, 2011","477.61","475.90","481.70","470.10","6.02M","0.48%"
"Aug 15, 2011","475.34","471.70","479.70","471.10","5.85M","1.67%"
"Aug 12, 2011","467.54","473.00","474.00","464.80","5.61M","2.09%"
"Aug 11, 2011","457.97","453.90","460.10","447.10","9.98M","-0.78%"
"Aug 10, 2011","461.56","472.10","475.80","459.80","7.34M","-0.69%"
"Aug 09, 2011","464.76","457.90","467.10","430.90","9.17M","-1.85%"
"Aug 08, 2011","473.52","473.50","481.30","472.40","5.85M","-0.80%"
"Aug 05, 2011","477.36","485.70","489.50","476.90","5.25M","-4.54%"
"Aug 04, 2011","500.06","504.90","512.60","496.50","7.45M","-0.83%"
"Aug 03, 2011","504.27","514.60","515.40","504.30","6.03M","-3.56%"
"Aug 02, 2011","522.90","528.90","530.20","522.90","2.38M","-2.03%"
"Aug 01, 2011","533.75","529.50","537.80","528.50","1.35M","1.44%"
"Jul 29, 2011","526.19","529.80","535.80","525.60","4.00M","-0.30%"
"Jul 28, 2011","527.76","538.10","538.50","527.80","3.56M","-1.61%"
"Jul 27, 2011","536.39","538.60","541.20","530.90","4.29M","-0.37%"
"Jul 26, 2011","538.40","530.90","540.10","530.50","2.39M","2.12%"
"Jul 25, 2011","527.24","538.00","540.80","527.10","3.30M","-2.30%"
"Jul 22, 2011","539.64","538.30","540.10","534.00","3.68M","1.50%"
"Jul 21, 2011","531.66","536.40","541.50","527.70","3.58M","-1.27%"
"Jul 20, 2011","538.49","532.50","539.80","530.60","7.49M","2.99%"
"Jul 19, 2011","522.87","523.80","524.30","519.90","3.94M","-0.92%"
"Jul 18, 2011","527.70","530.50","532.90","522.10","2.33M","-0.29%"
"Jul 15, 2011","529.24","534.90","535.80","527.10","4.93M","-1.53%"
"Jul 14, 2011","537.45","547.70","548.50","534.90","4.27M","-2.38%"
"Jul 13, 2011","550.57","546.20","551.90","542.80","2.83M","1.02%"
"Jul 12, 2011","545.00","556.30","557.30","541.70","3.50M","-2.23%"
"Jul 11, 2011","557.45","564.80","565.00","557.40","2.12M","-2.60%"
"Jul 08, 2011","572.32","561.20","572.32","558.90","3.48M","2.80%"
"Jul 07, 2011","556.71","560.50","560.50","554.30","2.10M","-0.65%"
"Jul 06, 2011","560.36","548.30","563.30","548.30","4.45M","2.80%"
"Jul 05, 2011","545.08","556.10","556.90","543.40","4.90M","-1.63%"
"Jul 04, 2011","554.12","557.80","558.70","553.80","3.54M","0.44%"
"Jul 01, 2011","551.72","562.80","562.80","551.70","2.76M","-1.35%"
"Jun 30, 2011","559.28","555.00","559.70","554.70","6.02M","1.04%"
"Jun 29, 2011","553.52","555.30","556.90","551.30","4.04M","0.69%"
"Jun 28, 2011","549.75","551.60","556.80","547.40","5.18M","0.46%"
"Jun 27, 2011","547.25","557.20","557.20","545.80","2.65M","-2.32%"
"Jun 24, 2011","560.24","560.80","562.90","557.40","3.76M","0.86%"
"Jun 23, 2011","555.48","565.20","567.90","553.50","4.65M","-1.76%"
"Jun 22, 2011","565.43","574.90","574.90","565.40","3.30M","-1.31%"
"Jun 21, 2011","572.95","573.60","574.20","569.20","2.25M","0.15%"
"Jun 20, 2011","572.09","580.60","583.60","568.70","2.26M","-1.11%"
"Jun 17, 2011","578.53","574.70","580.60","573.40","3.12M","0.97%"
"Jun 16, 2011","572.97","574.60","580.60","573.00","4.54M","-1.15%"
"Jun 15, 2011","579.63","580.80","582.30","578.40","4.49M","-0.42%"
"Jun 14, 2011","582.07","571.40","582.20","570.90","3.21M","1.61%"
"Jun 10, 2011","572.83","569.00","576.60","569.00","2.20M","0.65%"
"Jun 09, 2011","569.11","565.60","570.90","563.50","2.88M","0.58%"
"Jun 08, 2011","565.82","571.80","573.30","562.20","3.43M","-1.22%"
"Jun 07, 2011","572.79","572.70","575.10","569.10","2.22M","-0.40%"
"Jun 06, 2011","575.07","575.50","576.90","572.30","2.76M","-0.32%"
"Jun 03, 2011","576.89","571.20","579.80","571.20","4.05M","0.94%"
"Jun 02, 2011","571.50","582.10","582.70","570.70","4.09M","-2.86%"
"Jun 01, 2011","588.32","587.40","589.20","583.90","2.38M","-0.40%"
"May 31, 2011","590.67","584.80","590.70","582.40","5.24M","1.32%"
"May 30, 2011","582.99","577.50","584.10","575.90","2.10M","0.99%"
"May 27, 2011","577.28","577.30","583.10","575.30","2.16M","-0.32%"
"May 26, 2011","579.16","568.70","579.90","568.70","5.94M","1.95%"
"May 25, 2011","568.07","573.60","574.80","567.20","4.10M","-0.30%"
"May 24, 2011","569.78","568.20","573.50","565.20","3.15M","-0.47%"
"May 23, 2011","572.48","579.30","579.70","572.10","2.56M","-1.74%"
"May 20, 2011","582.61","579.40","586.40","579.30","3.05M","0.09%"
"May 19, 2011","582.09","574.90","582.70","571.90","5.87M","2.68%"
"May 18, 2011","566.87","566.30","569.30","563.90","4.15M","0.18%"
"May 17, 2011","565.83","567.80","569.40","563.70","4.15M","-0.56%"
"May 16, 2011","569.01","572.90","574.00","568.70","3.02M","-1.50%"
"May 13, 2011","577.69","578.50","580.70","573.30","4.14M","-0.38%"
"May 12, 2011","579.90","586.50","587.80","578.70","7.72M","-1.70%"
