"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 08, 2016","8,220.54","8,271.10","8,271.10","8,147.90","124.39M","-0.61%"
"Jun 07, 2016","8,271.10","8,178.90","8,302.80","8,178.90","145.03M","1.13%"
"Jun 06, 2016","8,178.87","7,879.70","8,214.20","7,879.70","166.09M","3.80%"
"Jun 03, 2016","7,879.72","7,796.00","7,888.80","7,796.00","116.90M","1.07%"
"Jun 02, 2016","7,795.97","7,872.50","7,872.50","7,791.80","125.22M","-0.97%"
"Jun 01, 2016","7,872.54","8,007.70","8,007.70","7,861.40","129.50M","-1.69%"
"May 31, 2016","8,007.70","8,027.90","8,061.70","7,972.70","226.54M","-0.25%"
"May 30, 2016","8,027.93","8,081.50","8,081.50","7,983.50","103.27M","-0.66%"
"May 27, 2016","8,081.47","8,099.10","8,118.80","8,044.60","145.53M","-0.22%"
"May 26, 2016","8,099.12","7,964.10","8,119.80","7,964.10","128.12M","1.69%"
"May 25, 2016","7,964.15","7,861.10","8,019.50","7,861.10","136.92M","1.31%"
"May 24, 2016","7,861.15","7,904.40","7,935.70","7,861.10","119.63M","-0.55%"
"May 23, 2016","7,904.40","7,962.70","7,970.70","7,858.40","123.24M","-0.73%"
"May 20, 2016","7,962.74","7,906.60","8,008.50","7,905.60","144.30M","0.71%"
"May 19, 2016","7,906.59","8,117.40","8,117.40","7,847.10","172.71M","-2.60%"
"May 18, 2016","8,117.37","8,121.60","8,177.20","8,079.90","155.10M","-0.05%"
"May 17, 2016","8,121.57","7,968.40","8,131.20","7,968.40","147.48M","1.92%"
"May 16, 2016","7,968.41","7,908.80","7,968.90","7,880.70","121.99M","0.75%"
"May 13, 2016","7,908.76","8,007.00","8,007.00","7,857.60","145.45M","-1.23%"
"May 12, 2016","8,006.99","7,950.70","8,054.50","7,949.40","156.63M","0.71%"
"May 11, 2016","7,950.67","7,745.80","7,957.70","7,745.80","179.51M","2.65%"
"May 10, 2016","7,745.79","7,905.00","7,905.00","7,644.60","210.58M","-2.01%"
"May 09, 2016","7,904.98","7,949.30","8,060.90","7,845.40","138.43M","-0.56%"
"May 06, 2016","7,949.30","7,868.70","7,990.90","7,789.40","166.72M","1.02%"
"May 05, 2016","7,868.67","7,920.80","7,928.60","7,737.90","165.23M","-0.66%"
"May 04, 2016","7,920.85","8,418.50","8,418.50","7,911.40","223.19M","-5.91%"
"May 03, 2016","8,418.48","8,395.40","8,434.90","8,280.50","141.89M","0.27%"
"May 02, 2016","8,395.40","8,283.60","8,405.70","8,244.30","140.88M","1.35%"
"Apr 29, 2016","8,283.56","8,184.30","8,283.60","8,143.40","184.29M","1.21%"
"Apr 28, 2016","8,184.30","7,971.60","8,198.30","7,971.60","158.95M","2.67%"
"Apr 27, 2016","7,971.56","7,974.90","8,096.00","7,961.30","169.05M","-0.04%"
"Apr 26, 2016","7,974.87","8,145.60","8,145.60","7,961.10","175.41M","-2.10%"
"Apr 22, 2016","8,145.59","8,341.70","8,341.70","8,139.10","158.26M","-2.35%"
"Apr 21, 2016","8,341.74","8,178.30","8,373.00","8,178.30","187.26M","2.00%"
"Apr 20, 2016","8,178.34","8,012.60","8,210.80","8,012.60","212.80M","2.07%"
"Apr 19, 2016","8,012.60","7,757.10","8,019.90","7,757.10","148.24M","3.29%"
"Apr 18, 2016","7,757.06","7,826.80","7,826.80","7,708.40","111.33M","-0.89%"
"Apr 15, 2016","7,826.78","7,783.10","7,834.20","7,707.30","137.17M","0.56%"
"Apr 14, 2016","7,783.12","7,605.60","7,804.30","7,605.60","195.85M","2.33%"
"Apr 13, 2016","7,605.58","7,359.30","7,606.90","7,359.30","155.66M","3.35%"
"Apr 12, 2016","7,359.31","7,278.60","7,375.90","7,278.60","120.12M","1.11%"
"Apr 11, 2016","7,278.57","7,174.30","7,279.80","7,174.30","99.61M","1.45%"
"Apr 08, 2016","7,174.29","7,182.20","7,204.80","7,074.00","122.39M","-0.11%"
"Apr 07, 2016","7,182.16","7,124.70","7,197.70","7,095.50","111.51M","0.81%"
"Apr 06, 2016","7,124.67","7,073.70","7,167.00","7,068.40","130.13M","0.73%"
"Apr 05, 2016","7,073.31","7,177.80","7,177.80","7,048.40","125.84M","-1.46%"
"Apr 04, 2016","7,177.81","7,236.70","7,251.90","7,174.00","82.55M","-0.81%"
"Apr 01, 2016","7,236.66","7,255.00","7,266.10","7,170.40","121.11M","-0.25%"
"Mar 31, 2016","7,255.03","7,187.90","7,341.60","7,187.90","119.38M","0.93%"
"Mar 30, 2016","7,187.88","7,191.90","7,263.40","7,156.30","125.70M","-0.06%"
"Mar 29, 2016","7,191.93","7,275.60","7,337.70","7,183.10","116.41M","-1.15%"
"Mar 24, 2016","7,275.60","7,322.60","7,322.60","7,216.20","186.34M","-1.71%"
"Mar 23, 2016","7,402.12","7,506.30","7,506.30","7,387.00","168.32M","-1.39%"
"Mar 22, 2016","7,506.25","7,550.30","7,550.30","7,491.50","99.72M","-0.58%"
"Mar 21, 2016","7,550.28","7,559.20","7,590.80","7,490.30","112.83M","-0.12%"
"Mar 18, 2016","7,559.19","7,434.80","7,611.00","7,434.80","260.20M","1.67%"
"Mar 17, 2016","7,434.79","7,266.20","7,503.30","7,266.20","183.42M","2.32%"
"Mar 16, 2016","7,266.18","7,318.60","7,318.60","7,206.30","134.17M","-0.72%"
"Mar 15, 2016","7,318.58","7,499.90","7,499.90","7,312.70","170.51M","-2.42%"
"Mar 14, 2016","7,499.87","7,507.40","7,560.90","7,495.40","163.11M","-0.10%"
"Mar 11, 2016","7,507.43","7,484.80","7,517.90","7,416.30","144.92M","0.30%"
"Mar 10, 2016","7,484.84","7,501.30","7,516.10","7,466.40","129.87M","-0.22%"
"Mar 09, 2016","7,501.34","7,557.30","7,557.30","7,320.80","222.60M","-0.74%"
"Mar 08, 2016","7,557.33","7,619.80","7,832.40","7,545.00","342.82M","-0.82%"
"Mar 07, 2016","7,619.82","7,392.00","7,638.10","7,392.00","249.07M","3.08%"
"Mar 04, 2016","7,391.98","7,288.90","7,420.20","7,288.90","179.89M","1.41%"
"Mar 03, 2016","7,288.86","7,147.20","7,355.30","7,147.20","218.73M","1.98%"
"Mar 02, 2016","7,147.17","7,012.30","7,181.80","7,012.30","176.91M","1.92%"
"Mar 01, 2016","7,012.32","6,878.60","7,033.20","6,878.60","173.09M","1.94%"
"Feb 29, 2016","6,878.56","6,854.10","6,963.70","6,854.10","176.88M","0.36%"
"Feb 26, 2016","6,854.13","6,907.20","6,907.20","6,778.90","154.85M","-0.77%"
