"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 14, 2016","6,618.79","6,744.30","6,744.30","6,561.80","67.28M","-1.86%"
"Jan 13, 2016","6,744.28","6,617.00","6,753.70","6,617.00","66.42M","1.92%"
"Jan 12, 2016","6,617.00","6,596.10","6,710.90","6,593.50","88.89M","0.32%"
"Jan 11, 2016","6,596.13","6,687.00","6,687.00","6,535.10","89.30M","0.13%"
"Jan 10, 2016","6,587.60","6,650.10","6,652.80","6,575.50","18.29M","-1.49%"
"Jan 08, 2016","6,686.99","6,754.70","6,779.60","6,615.80","100.04M","-1.00%"
"Jan 07, 2016","6,754.75","6,933.00","6,935.60","6,722.70","88.51M","-2.57%"
"Jan 06, 2016","6,933.01","7,029.90","7,037.30","6,898.00","61.04M","-1.38%"
"Jan 05, 2016","7,029.91","7,141.30","7,141.30","7,022.50","54.84M","-1.56%"
"Jan 04, 2016","7,141.34","7,227.00","7,233.20","7,122.50","51.47M","-1.09%"
"Jan 03, 2016","7,220.10","7,220.90","7,224.90","7,172.20","7.35M","-0.10%"
"Dec 31, 2015","7,227.04","7,240.00","7,252.00","7,213.20","31.63M","-0.18%"
"Dec 30, 2015","7,240.04","7,145.30","7,254.80","7,145.30","48.27M","1.33%"
"Dec 29, 2015","7,145.25","7,035.10","7,145.30","7,029.40","40.65M","0.81%"
"Dec 28, 2015","7,087.70","7,031.20","7,089.90","7,030.40","5.47M","0.75%"
"Dec 24, 2015","7,035.14","6,945.10","7,051.10","6,945.10","25.86M","1.30%"
"Dec 23, 2015","6,945.09","6,904.20","6,989.20","6,904.20","43.47M","0.59%"
"Dec 22, 2015","6,904.06","6,915.10","6,970.90","6,877.90","57.84M","-0.16%"
"Dec 21, 2015","6,915.14","6,896.70","6,926.30","6,853.80","57.78M","0.29%"
"Dec 20, 2015","6,895.20","6,870.60","6,926.30","6,862.90","8.61M","-0.02%"
"Dec 18, 2015","6,896.70","6,888.30","6,911.00","6,773.90","130.96M","0.12%"
"Dec 17, 2015","6,888.29","6,767.80","6,921.10","6,767.80","116.61M","1.78%"
"Dec 16, 2015","6,767.82","6,596.30","6,767.82","6,596.30","90.03M","2.60%"
"Dec 15, 2015","6,596.27","6,647.90","6,709.90","6,596.27","89.25M","-0.78%"
"Dec 14, 2015","6,647.87","6,826.90","6,826.90","6,647.87","105.03M","-0.55%"
"Dec 13, 2015","6,684.80","6,787.80","6,787.80","6,684.80","20.91M","-2.08%"
"Dec 11, 2015","6,826.88","6,821.60","6,871.00","6,767.70","77.45M","0.08%"
"Dec 10, 2015","6,821.60","6,923.70","6,924.70","6,737.70","98.91M","-1.47%"
"Dec 09, 2015","6,923.68","6,978.10","6,995.30","6,917.20","83.10M","-0.78%"
"Dec 08, 2015","6,978.07","7,033.30","7,033.30","6,944.20","73.09M","-0.79%"
"Dec 07, 2015","7,033.31","7,002.70","7,126.10","7,002.70","124.23M","-1.11%"
"Dec 06, 2015","7,112.10","7,054.80","7,126.10","7,054.80","13.81M","1.56%"
"Dec 04, 2015","7,002.66","7,130.60","7,130.60","6,949.20","101.72M","-1.79%"
"Dec 03, 2015","7,130.56","7,145.00","7,145.80","7,068.80","81.81M","-0.20%"
"Dec 02, 2015","7,145.03","7,110.90","7,152.20","7,098.80","73.50M","0.48%"
"Dec 01, 2015","7,110.86","6,970.30","7,135.20","6,967.90","118.96M","2.02%"
"Nov 30, 2015","6,970.35","7,003.00","7,037.40","6,966.00","175.26M","-0.86%"
"Nov 29, 2015","7,030.50","7,006.30","7,037.40","6,967.20","8.51M","0.39%"
"Nov 27, 2015","7,002.99","7,016.00","7,075.20","6,976.10","97.12M","-0.19%"
"Nov 26, 2015","7,015.97","6,950.70","7,070.10","6,950.70","80.17M","0.94%"
"Nov 25, 2015","6,950.71","7,007.60","7,009.60","6,944.70","91.05M","-0.81%"
"Nov 24, 2015","7,007.58","7,066.50","7,075.60","6,995.10","81.21M","-0.83%"
"Nov 23, 2015","7,066.51","7,034.80","7,087.70","7,010.50","67.07M","0.60%"
"Nov 22, 2015","7,024.10","7,038.70","7,054.60","7,010.50","9.13M","-0.15%"
"Nov 20, 2015","7,034.76","6,990.00","7,054.10","6,973.80","84.84M","0.64%"
"Nov 19, 2015","6,990.05","6,832.00","6,990.05","6,832.00","105.83M","2.31%"
"Nov 18, 2015","6,832.03","6,785.90","6,856.30","6,751.00","89.13M","0.68%"
"Nov 17, 2015","6,785.86","6,635.90","6,785.90","6,635.90","95.76M","2.26%"
"Nov 16, 2015","6,635.92","6,720.00","6,720.00","6,611.40","70.50M","-0.16%"
"Nov 15, 2015","6,646.70","6,671.80","6,671.80","6,611.40","13.28M","-1.09%"
"Nov 13, 2015","6,719.99","6,806.10","6,806.10","6,655.10","91.63M","-1.26%"
"Nov 12, 2015","6,806.06","6,739.30","6,851.20","6,715.60","75.13M","0.99%"
"Nov 11, 2015","6,739.31","6,691.60","6,763.40","6,682.30","83.03M","0.71%"
"Nov 10, 2015","6,691.55","6,723.80","6,723.80","6,609.70","99.68M","-0.48%"
"Nov 09, 2015","6,723.75","6,821.60","6,821.60","6,692.10","83.71M","-1.19%"
"Nov 08, 2015","6,804.40","6,790.60","6,805.30","6,786.10","12.03M","-0.25%"
"Nov 06, 2015","6,821.62","6,793.80","6,833.40","6,739.40","79.96M","0.41%"
"Nov 05, 2015","6,793.85","6,881.80","6,901.20","6,747.70","81.32M","-1.28%"
"Nov 04, 2015","6,881.78","6,892.10","7,002.50","6,877.10","81.18M","-0.15%"
"Nov 03, 2015","6,892.07","6,772.50","6,892.10","6,772.50","67.61M","1.77%"
"Nov 02, 2015","6,772.47","6,916.40","6,920.00","6,771.70","87.30M","-1.07%"
"Nov 01, 2015","6,845.60","6,915.40","6,918.80","6,840.40","12.02M","-1.02%"
"Oct 30, 2015","6,916.44","6,979.80","6,979.80","6,866.10","122.16M","-0.91%"
"Oct 29, 2015","6,979.83","7,057.50","7,103.40","6,957.40","110.44M","-1.10%"
"Oct 28, 2015","7,057.47","7,089.70","7,094.10","7,032.50","89.55M","-0.45%"
"Oct 27, 2015","7,089.70","7,080.90","7,107.30","7,078.00","74.84M","0.12%"
"Oct 26, 2015","7,080.95","7,072.80","7,123.00","7,072.80","69.12M","-0.34%"
"Oct 25, 2015","7,105.40","7,096.50","7,123.00","7,096.50","12.64M","0.46%"
"Oct 23, 2015","7,072.80","6,958.00","7,112.00","6,958.00","89.83M","1.65%"
"Oct 22, 2015","6,957.95","6,931.80","6,962.20","6,888.10","94.64M","0.38%"
"Oct 21, 2015","6,931.80","6,922.40","6,953.00","6,830.90","90.93M","0.14%"
"Oct 20, 2015","6,922.37","6,988.20","6,988.20","6,915.20","71.53M","-0.94%"
"Oct 19, 2015","6,988.21","6,928.10","7,020.40","6,921.50","72.14M","-0.24%"
"Oct 18, 2015","7,004.90","6,929.70","7,020.40","6,921.50","13.38M","1.11%"
"Oct 16, 2015","6,928.08","6,866.30","6,969.20","6,866.30","69.69M","0.90%"
"Oct 15, 2015","6,866.29","6,826.30","6,872.50","6,812.10","75.94M","0.59%"
"Oct 14, 2015","6,826.27","6,808.60","6,830.90","6,754.20","75.39M","0.26%"
"Oct 13, 2015","6,808.60","6,834.40","6,856.90","6,758.90","72.63M","-0.38%"
"Oct 12, 2015","6,834.39","6,887.60","6,888.80","6,820.90","89.07M","-0.01%"
"Oct 11, 2015","6,835.20","6,888.00","6,888.80","6,831.60","12.50M","-0.76%"
"Oct 09, 2015","6,887.60","6,795.60","6,904.40","6,795.60","73.74M","1.35%"
"Oct 08, 2015","6,795.56","6,767.10","6,841.60","6,767.10","72.39M","0.42%"
"Oct 07, 2015","6,767.15","6,743.20","6,772.30","6,652.50","76.07M","0.36%"
"Oct 06, 2015","6,743.20","6,702.50","6,800.60","6,702.50","61.75M","0.61%"
"Oct 05, 2015","6,702.51","6,610.90","6,711.70","6,610.90","39.63M","-0.13%"
"Oct 04, 2015","6,711.40","6,627.90","6,711.70","6,624.70","7.13M","1.52%"
"Oct 02, 2015","6,610.86","6,710.30","6,717.50","6,591.30","66.69M","-1.48%"
"Oct 01, 2015","6,710.29","6,590.80","6,727.30","6,590.80","75.58M","1.81%"
"Sep 30, 2015","6,590.75","6,423.00","6,596.70","6,423.00","100.33M","2.61%"
"Sep 29, 2015","6,423.03","6,671.10","6,671.10","6,423.00","96.35M","-3.72%"
"Sep 28, 2015","6,671.14","6,566.80","6,688.70","6,566.80","57.76M","1.59%"
"Sep 25, 2015","6,566.80","6,650.30","6,709.00","6,566.80","85.37M","-1.26%"
"Sep 24, 2015","6,650.35","6,569.60","6,669.50","6,569.60","78.68M","1.23%"
"Sep 23, 2015","6,569.58","6,746.60","6,746.60","6,560.70","88.66M","-2.62%"
"Sep 22, 2015","6,746.59","6,714.00","6,799.00","6,701.40","72.49M","0.49%"
"Sep 21, 2015","6,713.97","6,883.30","6,883.30","6,661.60","77.38M","-2.46%"
"Sep 18, 2015","6,883.28","6,838.70","6,918.80","6,741.90","125.39M","0.65%"
"Sep 17, 2015","6,838.70","6,783.70","6,914.00","6,783.70","111.47M","0.81%"
"Sep 16, 2015","6,783.67","6,632.60","6,786.40","6,632.60","109.72M","2.28%"
"Sep 15, 2015","6,632.57","6,763.60","6,777.80","6,624.40","87.72M","-1.94%"
"Sep 14, 2015","6,763.59","6,719.00","6,819.60","6,719.00","77.89M","0.66%"
"Sep 11, 2015","6,718.99","6,737.40","6,781.70","6,674.00","67.76M","-0.27%"
"Sep 10, 2015","6,737.39","6,925.70","6,925.70","6,737.39","93.21M","-2.72%"
"Sep 09, 2015","6,925.66","6,689.60","6,927.30","6,689.60","106.66M","3.53%"
"Sep 08, 2015","6,689.65","6,539.60","6,689.65","6,539.60","79.28M","2.29%"
